Dataset,Seed,Parameter Generation Time,Train set transformation time,Training time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,0.016954556107521,0.9235811233520508,0.2258716095238924,0.9883504882454872,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,1,0.0232214089483022,0.8905326519161463,0.2462347596883773,0.9808949064463376,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,2,0.023291740566492,0.8772426433861256,0.2235192377120256,1.0268717985600233,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,3,0.0233235172927379,0.8888780120760202,0.216182580217719,0.9629482608288528,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,4,0.0233649481087923,0.8728590402752161,0.2163461353629827,0.98271656781435,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,5,0.0235979035496711,0.8819398283958435,0.2152455542236566,0.9802878387272358,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,6,0.0233979802578687,0.8705096486955881,0.217522220686078,0.9749991167336702,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,7,0.0233955830335617,0.8733316957950592,0.2159333024173975,1.0944806914776564,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,8,0.0175938121974468,0.8797404859215021,0.2026977967470884,0.9838869739323854,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,9,0.0173074752092361,0.8934155628085136,0.2061728592962026,0.99476501904428,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,10,0.0290530659258365,0.881765378639102,0.2279476076364517,0.9746001679450274,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,11,0.0234332345426082,0.8754387870430946,0.2181146591901779,0.9772655554115772,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,12,0.0234519727528095,0.8826747853308916,0.2154956124722957,0.9892026856541634,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,13,0.0235294234007596,0.8803613986819983,0.2150398381054401,1.0301870834082365,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,14,0.0233824905008077,0.878725703805685,0.2181281875818967,0.9695386234670876,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,15,0.0233248434960842,0.8737709298729897,0.2182443719357252,1.0833732690662146,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,16,0.017395120114088,0.9513129275292158,0.2231889590620994,1.058269169181585,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,17,0.0285250674933195,0.8944429587572813,0.2354696542024612,1.0018081683665514,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,18,0.0230707060545682,0.9013532809913158,0.2339143678545951,0.98351888358593,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,19,0.0231070034205913,0.8831451181322336,0.2176926787942648,0.9639442376792432,0.9933333333333332,0.9933217391304348
AtrialFibrillation,0,0.0089055001735687,0.1802223194390535,0.0185216702520847,0.2893003839999437,0.4666666666666667,0.3756613756613757
AtrialFibrillation,1,0.0113061275333166,0.3016688860952854,0.0213643182069063,0.3840631451457739,0.4666666666666667,0.3756613756613757
AtrialFibrillation,2,0.0119685679674148,0.3411888387054205,0.0195292104035615,0.383098429068923,0.4666666666666667,0.3756613756613757
AtrialFibrillation,3,0.0175738725811243,0.3262125123292207,0.0392897818237543,0.391685301437974,0.4666666666666667,0.3865546218487395
AtrialFibrillation,4,0.0169207602739334,0.347770944237709,0.0291121564805507,0.3752203155308962,0.4666666666666667,0.3756613756613757
AtrialFibrillation,5,0.0153280869126319,0.3282689433544874,0.0310462322086095,0.4499957300722599,0.4666666666666667,0.3756613756613757
AtrialFibrillation,6,0.0181913115084171,0.3229277841746807,0.0314896572381258,0.3923344891518354,0.4666666666666667,0.3756613756613757
AtrialFibrillation,7,0.0166263207793235,0.3223802074790001,0.0241274144500494,0.3837729729712009,0.4666666666666667,0.3756613756613757
AtrialFibrillation,8,0.0188655331730842,0.336521839722991,0.0257234461605548,0.3971789255738258,0.4666666666666667,0.3756613756613757
AtrialFibrillation,9,0.0184568688273429,0.3453762363642454,0.0306666530668735,0.4401809051632881,0.4666666666666667,0.3756613756613757
AtrialFibrillation,10,0.0151360761374235,0.3321629948914051,0.0395977776497602,0.372849004343152,0.4666666666666667,0.3756613756613757
AtrialFibrillation,11,0.0167264863848686,0.3465574774891138,0.0381578002125024,0.3920264709740877,0.4666666666666667,0.3756613756613757
AtrialFibrillation,12,0.0183337070047855,0.3320555407553911,0.029029943048954,0.4423537459224462,0.4666666666666667,0.3756613756613757
AtrialFibrillation,13,0.0138701237738132,0.3439544029533863,0.0181368924677371,0.3867917209863662,0.4666666666666667,0.3756613756613757
