Dataset,Seed,MUSE Fitting Time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,654.1994793117046,414.10030494071543,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,1,655.6423033475876,412.06916250661016,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,2,654.810405684635,414.8534522075206,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,3,653.5941556803882,412.65972821787,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,4,655.8234905991703,412.96526196040213,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,5,653.5447986423969,414.71806355565786,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,6,654.7047352232039,414.70565614663064,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,7,653.514656599611,415.46048315241933,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,8,657.7028022967279,407.986790208146,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,9,654.1343109384179,407.9757183678448,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,10,655.3126444276422,409.63585480488837,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,11,655.2924140505493,408.1372141242027,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,12,657.3855533488095,410.6579195652157,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,13,654.1457181777805,409.4701538514346,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,14,655.8052413556725,409.92608765885234,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,15,657.3489125072956,410.7366698794067,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,16,656.4983355719596,410.60315788909793,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,17,657.0059504583478,410.9834070764482,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,18,654.5305485539138,411.2410509325564,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,19,657.4912899658084,410.9238253366202,0.9933333333333333,0.9933217391304349
AtrialFibrillation,0,22.074520396068692,12.480329336598516,0.3333333333333333,0.29292929292929293
AtrialFibrillation,1,21.589563474059105,12.137972636148334,0.2,0.1878787878787879
AtrialFibrillation,2,21.838290655985475,12.323934094980359,0.3333333333333333,0.32255892255892255
AtrialFibrillation,3,21.413136372342706,12.05901231057942,0.3333333333333333,0.32255892255892255
AtrialFibrillation,4,21.23444508202374,12.632049160078168,0.26666666666666666,0.24242424242424238
AtrialFibrillation,5,21.57024323567748,12.574379544705153,0.2,0.19393939393939394
AtrialFibrillation,6,21.91363113746047,12.339357471093535,0.4,0.41010101010101
AtrialFibrillation,7,21.616390803828835,12.635172767564654,0.26666666666666666,0.2878787878787879
AtrialFibrillation,8,21.774819975718856,12.373968832194805,0.26666666666666666,0.23333333333333334
AtrialFibrillation,9,21.185707792639732,12.269380623474717,0.26666666666666666,0.23333333333333334
AtrialFibrillation,10,21.715401396155357,12.4027807880193,0.3333333333333333,0.32255892255892255
AtrialFibrillation,11,21.670980704948306,12.54341340996325,0.3333333333333333,0.26406926406926406
AtrialFibrillation,12,21.505924524739385,12.38683307543397,0.26666666666666666,0.24242424242424238
AtrialFibrillation,13,21.492314625531435,12.47190037369728,0.3333333333333333,0.3333333333333333
AtrialFibrillation,14,21.992632078006864,12.536948714405298,0.3333333333333333,0.29292929292929293
AtrialFibrillation,15,21.88839819468558,12.531500617042184,0.26666666666666666,0.2606060606060606
AtrialFibrillation,16,21.64990713633597,12.673037987202406,0.26666666666666666,0.23589743589743595
AtrialFibrillation,17,21.39817369915545,12.428677579388022,0.3333333333333333,0.33468013468013463
AtrialFibrillation,18,21.774177968502045,12.458766404539347,0.26666666666666666,0.2606060606060606
AtrialFibrillation,19,22.118909675627947,12.525741571560502,0.26666666666666666,0.23333333333333334
BasicMotions,0,63.46036749519408,49.65187514387071,1.0,1.0
BasicMotions,1,64.55151229724288,49.90451349876821,1.0,1.0
BasicMotions,2,63.83204096928239,49.7566250115633,1.0,1.0
BasicMotions,3,64.62561050988734,49.82033603079617,1.0,1.0
BasicMotions,4,64.82611197605729,50.14068835042417,1.0,1.0
BasicMotions,5,64.50124413333833,50.20098340511322,1.0,1.0
BasicMotions,6,64.78647848777473,49.89493245445192,1.0,1.0
BasicMotions,7,64.70988344959915,50.464266972616315,1.0,1.0
BasicMotions,8,64.5628460906446,50.93538215570152,1.0,1.0
BasicMotions,9,64.38461213372648,50.81391828507185,1.0,1.0
BasicMotions,10,65.4013282675296,50.44855231419206,1.0,1.0
BasicMotions,11,65.48976039327681,50.59078168682754,1.0,1.0
BasicMotions,12,64.9702045917511,51.24957901239395,1.0,1.0
BasicMotions,13,65.54042367637157,51.171522652730346,1.0,1.0
BasicMotions,14,65.64630642719567,51.73753675818443,1.0,1.0
BasicMotions,15,65.9508264400065,51.422823932021856,1.0,1.0
BasicMotions,16,66.08782535605133,51.27588059939444,1.0,1.0
BasicMotions,17,66.24328960292041,51.39837810024619,1.0,1.0
BasicMotions,18,65.94419994391501,51.902311304584146,1.0,1.0
BasicMotions,19,65.89937289245427,51.99188076518476,1.0,1.0
Cricket,0,841.9853340070695,204.61745767481625,0.9861111111111112,0.9860139860139859
Cricket,1,844.8085856512189,202.96679163910449,0.9861111111111112,0.9860139860139859
Cricket,2,853.4466242212802,205.52296190336347,0.9861111111111112,0.9860139860139859
Cricket,3,841.6214302610606,204.6310216654092,0.9722222222222222,0.9720279720279721
Cricket,4,862.551748894155,207.55303952470422,0.9583333333333334,0.9581390831390831
