Dataset,Seed,Training Time,Last Epoch,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,31.664600489661098,627,0.2954023908823728,0.9833333333333332,0.9831462450592884
ArticularyWordRecognition,1,34.75369042158127,699,0.297448355704546,0.9866666666666668,0.986608452417148
ArticularyWordRecognition,2,34.00145252980292,683,0.3090133555233478,0.9833333333333332,0.9833101449275362
ArticularyWordRecognition,3,32.64360145293176,639,0.3033113721758127,0.99,0.9899826086956522
ArticularyWordRecognition,4,32.306492352858186,643,0.2957867793738842,0.9866666666666668,0.986608452417148
ArticularyWordRecognition,5,35.31463653407991,718,0.4760272596031427,0.99,0.9899826086956522
ArticularyWordRecognition,6,32.09257705882192,625,0.298075383529067,0.9833333333333332,0.9832693219823656
ArticularyWordRecognition,7,34.98279473558068,706,0.3089652806520462,0.99,0.9899826086956522
ArticularyWordRecognition,8,31.70074317418039,629,0.3042647894471884,0.9866666666666668,0.9866434782608696
ArticularyWordRecognition,9,33.801631078124046,684,0.2959923595190048,0.98,0.9795913999044435
ArticularyWordRecognition,10,31.83184975199401,614,0.4936011731624603,0.9866666666666668,0.986608452417148
ArticularyWordRecognition,11,35.95405595563352,721,0.2980650123208761,0.9866666666666668,0.986608452417148
ArticularyWordRecognition,12,34.8290832079947,684,0.310974407941103,0.99,0.9899826086956522
ArticularyWordRecognition,13,37.98846426792443,771,0.3087711688131094,0.99,0.9899826086956522
ArticularyWordRecognition,14,35.70801519230008,712,0.3067745212465524,0.99,0.9899826086956522
ArticularyWordRecognition,15,33.70547386072576,677,0.6847537755966187,0.99,0.9899826086956522
ArticularyWordRecognition,16,33.390472151339054,673,0.3110557496547699,0.9866666666666668,0.9866434782608696
ArticularyWordRecognition,17,34.75663707219064,701,0.3088572043925524,0.9833333333333332,0.9832693219823656
ArticularyWordRecognition,18,33.434482457116246,659,0.2981669288128614,0.9866666666666668,0.9866434782608696
ArticularyWordRecognition,19,32.84852722659707,623,0.3096322882920503,0.9766666666666668,0.9764847481021394
AtrialFibrillation,0,21.19160834699869,556,0.2894711177796125,0.3333333333333333,0.1666666666666666
AtrialFibrillation,1,19.929111601784825,533,0.280418137088418,0.2666666666666666,0.2009803921568627
AtrialFibrillation,2,20.690204033628103,566,0.2679037433117628,0.3333333333333333,0.2433862433862434
AtrialFibrillation,3,21.016257187351584,561,0.2638465538620949,0.3333333333333333,0.2433862433862434
AtrialFibrillation,4,19.71361654624343,511,0.2861310932785272,0.2666666666666666,0.199074074074074
AtrialFibrillation,5,21.6360636074096,565,0.2674700878560543,0.2666666666666666,0.25997150997151
AtrialFibrillation,6,20.643024642020464,555,0.2759186681360006,0.3333333333333333,0.2433862433862434
AtrialFibrillation,7,20.829907519742846,564,0.2640797365456819,0.3333333333333333,0.1666666666666666
AtrialFibrillation,8,23.393994783982635,643,0.275958051905036,0.2666666666666666,0.199074074074074
AtrialFibrillation,9,22.891506027430296,621,0.2276208642870187,0.2666666666666666,0.2
AtrialFibrillation,10,20.16209931112826,531,0.2743826117366552,0.4,0.2865497076023391
AtrialFibrillation,11,19.928745068609715,531,0.2838052790611982,0.3333333333333333,0.1666666666666666
AtrialFibrillation,12,21.542388770729303,568,0.274942560121417,0.0666666666666666,0.0416666666666666
AtrialFibrillation,13,23.381436808034778,615,0.2870296686887741,0.1333333333333333,0.15
AtrialFibrillation,14,19.9902821816504,540,0.2805615719407797,0.3333333333333333,0.1666666666666666
AtrialFibrillation,15,21.56135211698711,584,0.2808124516159296,0.3333333333333333,0.1666666666666666
AtrialFibrillation,16,24.2056795489043,616,0.2357439119368791,0.3333333333333333,0.2592592592592593
AtrialFibrillation,17,23.1833319067955,642,0.2615561131387949,0.4,0.3862433862433863
AtrialFibrillation,18,20.927302099764347,580,0.2799204122275114,0.1333333333333333,0.1082251082251082
AtrialFibrillation,19,23.65564163029194,646,0.2701998129487037,0.2666666666666666,0.2
BasicMotions,0,19.010608231648803,524,0.2701620068401098,1.0,1.0
BasicMotions,1,20.478048734366894,560,0.2584739457815885,1.0,1.0
BasicMotions,2,19.55273780040443,533,0.274234302341938,1.0,1.0
BasicMotions,3,21.205569257959723,572,0.2855737786740064,1.0,1.0
BasicMotions,4,20.90286459028721,543,0.2645345609635114,1.0,1.0
BasicMotions,5,19.634315870702267,531,0.420424785465002,1.0,1.0
BasicMotions,6,22.16479700617492,602,0.2803951390087604,1.0,1.0
BasicMotions,7,20.7754665967077,551,0.2701142337173223,1.0,1.0
BasicMotions,8,22.28951031714677,590,0.2793533019721508,1.0,1.0
BasicMotions,9,18.943951288238168,501,0.2666234038770199,1.0,1.0
BasicMotions,10,21.02144516259432,522,0.4211592804640531,1.0,1.0
BasicMotions,11,19.714573211967945,516,0.2787479497492313,1.0,1.0
BasicMotions,12,19.18340964615345,514,0.2828613333404064,1.0,1.0
BasicMotions,13,20.30479967035353,521,0.6341478992253542,1.0,1.0
BasicMotions,14,19.6992983724922,526,0.269886065274477,1.0,1.0
BasicMotions,15,21.16973086260259,581,0.2770249582827091,1.0,1.0
BasicMotions,16,20.18058952316641,542,0.2753468677401542,1.0,1.0
BasicMotions,17,22.602400040254,581,0.2940214462578296,1.0,1.0
BasicMotions,18,21.131913313642144,566,0.2861839681863785,1.0,1.0
BasicMotions,19,21.387385599315166,561,0.2843010481446981,1.0,1.0
CharacterTrajectories,0,76.62290960364044,405,0.3960241135209799,0.995125348189415,0.995124269962116
CharacterTrajectories,1,89.39134649187326,470,0.4048244301229715,0.9965181058495822,0.9965213054867472
CharacterTrajectories,2,94.67537374794485,499,0.4070171117782593,0.9944289693593314,0.994421942533528
CharacterTrajectories,3,101.2636113576591,535,0.3878801949322223,0.995125348189415,0.9951138606378612
CharacterTrajectories,4,97.9127516206354,519,0.3950700219720602,0.9944289693593314,0.9944303726621492
CharacterTrajectories,5,101.0700821392238,540,0.3906074520200491,0.9965181058495822,0.9965226764254896
CharacterTrajectories,6,106.828583098948,570,0.7610113527625799,0.9944289693593314,0.9944152190090828
CharacterTrajectories,7,110.76359637267888,587,0.4069968331605196,0.9972144846796658,0.9972089143453168
CharacterTrajectories,8,92.57739473693071,491,0.3873470947146415,0.9958217270194986,0.995825219042957
CharacterTrajectories,9,115.68792726285756,614,0.3921834100037813,0.9923398328690808,0.992296398638581
CharacterTrajectories,10,102.32861928269269,536,0.7081585712730885,0.9944289693593314,0.9944216352731104
CharacterTrajectories,11,103.37977041117848,545,0.4047113247215748,0.995125348189415,0.9951230927080252
CharacterTrajectories,12,96.42503576353192,504,0.3963506203144789,0.9958217270194986,0.9958183333639512
CharacterTrajectories,13,89.04784247837961,467,0.401213064789772,0.993732590529248,0.9937263295209932
CharacterTrajectories,14,78.18672696314752,408,0.4044188074767589,0.995125348189415,0.9951186187433032
CharacterTrajectories,15,86.16136777028441,453,0.3988230600953102,0.9958217270194986,0.9958165857878072
