Dataset,Seed,MUSE Fitting Time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,649.4810553397983,408.600078523159,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,1,645.8586311656982,411.3190251030028,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,2,646.9076682012528,406.97666337154806,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,3,639.3421879205853,403.5014620590955,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,4,641.7073110360652,405.35334805957973,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,5,639.0275388173759,408.4632548484951,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,6,642.4649798162282,410.09396920353174,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,7,644.57504728809,409.50825641676784,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,8,641.8929199744016,407.3181439489126,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,9,632.112820096314,408.06139096803963,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,10,641.2752969153225,408.2459654957056,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,11,644.4456229135394,406.7626270875335,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,12,640.5025995485485,406.7521827891469,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,13,639.4653260372579,406.4595429915935,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,14,640.5379283111542,406.73562203347683,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,15,641.0608452465385,406.93783461116254,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,16,642.9788541384041,406.79888865351677,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,17,640.8491080906242,407.7028464730829,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,18,640.828503632918,406.8126424662769,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,19,641.8116994276643,406.71593303605914,0.9933333333333333,0.9933217391304349
AtrialFibrillation,0,21.83293231204152,12.39321056753397,0.2,0.222999222999223
AtrialFibrillation,1,21.56226676888764,12.541960760951042,0.13333333333333333,0.1623931623931624
