Dataset,Seed,MUSE Fitting Time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,672.1457636542618,414.0911931116134,0.9866666666666667,0.9867665551839464
ArticularyWordRecognition,1,668.6057363431901,417.7820032890886,0.9866666666666667,0.9867665551839464
ArticularyWordRecognition,2,672.0405475292355,418.1120422165841,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,3,668.1556466687471,417.1990852635354,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,4,672.3502925578505,419.0906984526664,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,5,669.1410275641829,418.38481217995286,0.9866666666666667,0.9867665551839464
ArticularyWordRecognition,6,668.9343344941735,420.09471467137337,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,7,669.676746064797,417.2534531317651,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,8,670.837468424812,418.056965386495,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,9,670.4248530268669,418.9864500015974,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,10,672.4428709484637,419.1086677405983,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,11,672.8534826096147,420.7989384699613,0.9866666666666667,0.9867665551839464
ArticularyWordRecognition,12,671.3627798967063,420.4633203521371,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,13,667.7666601315141,419.20534862577915,0.9866666666666667,0.9867665551839464
ArticularyWordRecognition,14,671.8182828202844,421.17886950075626,0.98,0.9800998885172798
ArticularyWordRecognition,15,672.1171011291444,420.36634375713766,0.9866666666666667,0.9866434782608697
ArticularyWordRecognition,16,671.0513771958649,421.0035619419068,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,17,671.9500210043043,420.49945202097297,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,18,670.7092612199485,420.3053975533694,0.9833333333333333,0.9834274247491639
ArticularyWordRecognition,19,672.3594797439873,420.8438640926033,0.99,0.9899826086956522
AtrialFibrillation,0,22.972811233252287,13.200546583160758,0.4666666666666667,0.44047619047619047
AtrialFibrillation,1,22.261799212545156,12.776477463543415,0.26666666666666666,0.2222222222222222
AtrialFibrillation,2,22.127168947830796,12.9710678961128,0.4,0.35714285714285715
AtrialFibrillation,3,21.460739567875862,12.674902783706784,0.4666666666666667,0.44047619047619047
AtrialFibrillation,4,22.48690843768418,12.86102252267301,0.4,0.3853276353276353
AtrialFibrillation,5,21.510014476254582,12.878175104036927,0.3333333333333333,0.2611111111111111
AtrialFibrillation,6,21.924611248075962,13.00953471660614,0.3333333333333333,0.25000000000000006
AtrialFibrillation,7,21.793350037187338,12.998918075114489,0.4,0.3571428571428571
AtrialFibrillation,8,21.94871394522488,12.8515715431422,0.4666666666666667,0.4396825396825397
AtrialFibrillation,9,22.254197616130114,12.704346807673573,0.4,0.3853276353276353
AtrialFibrillation,10,22.124411392956972,12.894518993794918,0.4,0.3563492063492063
AtrialFibrillation,11,22.316637367010117,12.94872553832829,0.4666666666666667,0.4396825396825397
AtrialFibrillation,12,22.173058008775115,13.15002933330834,0.26666666666666666,0.25925925925925924
AtrialFibrillation,13,22.40638444572687,13.166007570922375,0.4,0.3853276353276353
AtrialFibrillation,14,21.770608142018318,13.123592855408788,0.4,0.3853276353276353
AtrialFibrillation,15,22.1322928275913,13.114556431770325,0.4666666666666667,0.4396825396825397
AtrialFibrillation,16,21.92009647190571,12.837662460282445,0.4,0.3853276353276353
AtrialFibrillation,17,21.83989794179797,13.03935164026916,0.4666666666666667,0.44047619047619047
AtrialFibrillation,18,21.378981471061707,13.018270410597324,0.4666666666666667,0.44047619047619047
AtrialFibrillation,19,22.797935359179974,13.238190719857812,0.4666666666666667,0.4396825396825397
BasicMotions,0,66.02639719098806,51.3852261621505,1.0,1.0
BasicMotions,1,66.73169746994972,51.42904001288116,1.0,1.0
BasicMotions,2,66.481420295313,50.76024900749326,1.0,1.0
BasicMotions,3,67.26516485027969,51.31947294436395,1.0,1.0
BasicMotions,4,67.04600637033582,51.855175422504544,1.0,1.0
BasicMotions,5,67.26529029197991,51.86315254494548,1.0,1.0
BasicMotions,6,67.06229978427291,51.83865589462221,1.0,1.0
BasicMotions,7,67.2465248927474,52.1288809645921,1.0,1.0
BasicMotions,8,67.25041854940355,52.290095368400216,1.0,1.0
BasicMotions,9,67.79125505313277,52.70797099545598,1.0,1.0
BasicMotions,10,67.49110325798392,52.28261975944042,1.0,1.0
BasicMotions,11,67.93605253659189,52.4186946451664,1.0,1.0
BasicMotions,12,67.82648547179997,52.77868216112256,1.0,1.0
BasicMotions,13,67.76367747597396,53.410580737516284,1.0,1.0
BasicMotions,14,67.8191781155765,53.12785837799311,1.0,1.0
BasicMotions,15,68.16319440864027,53.27904876694083,1.0,1.0
BasicMotions,16,67.91582359932363,53.05761704035103,1.0,1.0
BasicMotions,17,68.170718383044,53.45437877252698,1.0,1.0
BasicMotions,18,68.58449279330671,53.873792400583625,1.0,1.0
BasicMotions,19,68.94753204099834,53.67730352841318,1.0,1.0
Cricket,0,886.6522869523615,241.78582169674337,0.9722222222222222,0.972125097125097
Cricket,1,876.3479327261448,239.97411249764264,0.9722222222222222,0.972125097125097
Cricket,2,884.7741988450289,243.34626121260226,0.9722222222222222,0.972125097125097
Cricket,3,891.2023672964424,239.05462202243507,0.9722222222222222,0.972125097125097
Cricket,4,909.6683375481516,242.91119068302214,0.9583333333333334,0.9581390831390831
Cricket,5,888.6680306643248,244.85742330923676,0.9722222222222222,0.972125097125097
Cricket,6,901.7028802968562,245.24898242019117,0.9722222222222222,0.972125097125097
Cricket,7,900.6061505638063,243.44903709553182,0.9722222222222222,0.972125097125097
Cricket,8,906.1876564007252,246.55970663577318,0.9722222222222222,0.9720279720279721
Cricket,9,880.3679593000561,244.17730970308185,0.9722222222222222,0.972125097125097
Cricket,10,891.7676861677319,244.5032374560833,0.9722222222222222,0.972125097125097
Cricket,11,894.2563000563532,243.98678708449006,0.9722222222222222,0.972125097125097
Cricket,12,884.0610554683954,245.62316955812275,0.9722222222222222,0.972125097125097
Cricket,13,891.8763425573707,245.90428190492094,0.9722222222222222,0.972125097125097
Cricket,14,889.4418666735291,245.43705624341965,0.9722222222222222,0.972125097125097
Cricket,15,898.5890616904944,247.1820634789765,0.9722222222222222,0.972125097125097
Cricket,16,901.6396606881171,244.7219891026616,0.9861111111111112,0.9860139860139859
Cricket,17,892.3033979274333,246.66504592262208,0.9722222222222222,0.972125097125097
Cricket,18,912.0430102217942,247.53111219592392,0.9722222222222222,0.972125097125097
Cricket,19,897.5385877359658,249.69048297218978,0.9722222222222222,0.972125097125097
ERing,0,44.15851603448391,227.7454684227705,0.9518518518518518,0.9522066390839024
ERing,1,44.15451593697071,228.00859133340418,0.9629629629629629,0.9633427469370573
ERing,2,44.52220493927598,228.29525401629508,0.9629629629629629,0.9629789369232229
ERing,3,44.06404684484005,228.11857313849032,0.9407407407407408,0.941302563807101
ERing,4,44.79499333538115,228.25769771821797,0.9481481481481482,0.9485019145459521
ERing,5,43.99976294487715,227.79482498019934,0.9518518518518518,0.9520223191438748
ERing,6,44.01171838492155,227.9450460691005,0.9592592592592593,0.9594494277192254
ERing,7,44.39767022058368,228.27666505426168,0.9555555555555556,0.9557724570020907
ERing,8,44.80385762639344,228.17333772405982,0.9592592592592593,0.9595501058817273
ERing,9,44.42300677485764,228.80343306437135,0.9592592592592593,0.9594914996714097
ERing,10,44.75378276221454,228.12777792289853,0.9555555555555556,0.955817932482391
ERing,11,44.77958516031504,228.62239736132324,0.9555555555555556,0.9560336262287769
ERing,12,44.85352185741067,229.0707751493901,0.9555555555555556,0.9557563841181365
ERing,13,44.933336824178696,228.607933036983,0.9555555555555556,0.9558993325637912
ERing,14,45.33041789010167,228.72399083711207,0.9555555555555556,0.9559465804520761
ERing,15,45.02627385035157,229.68072867766023,0.9629629629629629,0.9631474802251323
ERing,16,45.6660008598119,228.73582645505667,0.9481481481481482,0.948613856196424
ERing,17,45.30351896956563,228.55037942901254,0.9518518518518518,0.9522147558915841
ERing,18,45.431488420814276,229.14230859093368,0.9481481481481482,0.9487063140806846
ERing,19,45.328758193179965,228.1987672690302,0.9481481481481482,0.9486655131661013
Epilepsy,0,145.29718163982034,98.573945235461,0.9565217391304348,0.9562778706800447
Epilepsy,1,144.16843645088375,98.92670393362641,0.9637681159420289,0.9636378114638985
Epilepsy,2,146.22071528434753,97.67064284905791,0.9637681159420289,0.9636378114638985
Epilepsy,3,144.1600255444646,98.48635709099472,0.9637681159420289,0.9636378114638985
