Dataset,Seed,MUSE Fitting Time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,649.5994916036725,409.832018122077,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,1,646.672754894942,412.1407079435885,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,2,650.399747421965,413.12718282453716,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,3,641.1556774824858,405.8612115047872,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,4,643.8073865231127,404.1468290910125,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,5,641.8250077981502,410.30164757184684,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,6,643.210358472541,411.1651184204966,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,7,645.2738439925015,412.0811182651669,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,8,641.1124484688044,409.02924286574125,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,9,643.4908436276019,407.34319801814854,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,10,644.4762148521841,408.6872608307749,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,11,642.2628012299538,408.0123650506139,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,12,641.9812900088727,408.35514128021896,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,13,640.8180194851011,407.2269832100719,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,14,641.7107224408537,406.55788704007864,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,15,642.3054160661995,408.230815179646,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,16,641.2786836065352,410.5962530206889,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,17,643.0006226133555,408.53695441409945,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,18,639.3482672888786,407.18105475604534,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,19,642.2281661834568,406.79639328829944,0.9933333333333333,0.9933217391304349
AtrialFibrillation,0,21.628530832007527,12.367733446881175,0.3333333333333333,0.32478632478632474
AtrialFibrillation,1,21.53626282699406,12.081009717658162,0.26666666666666666,0.27542087542087546
AtrialFibrillation,2,21.432536654174328,12.301980268210173,0.2,0.20875420875420878
AtrialFibrillation,3,20.31823256611824,12.003230100497603,0.2,0.20875420875420878
AtrialFibrillation,4,21.340944977477193,12.608382370322943,0.26666666666666666,0.2666666666666667
AtrialFibrillation,5,21.201877979561687,12.750767307356,0.26666666666666666,0.2878787878787879
AtrialFibrillation,6,21.43933014012873,12.353525226935744,0.26666666666666666,0.27777777777777773
AtrialFibrillation,7,21.7684416603297,12.109317123889923,0.3333333333333333,0.31111111111111106
AtrialFibrillation,8,21.47878734767437,12.357200050726533,0.2,0.20875420875420878
AtrialFibrillation,9,21.136254131793976,12.098876176401973,0.2,0.19393939393939394
AtrialFibrillation,10,21.473040122538805,12.411452665925026,0.26666666666666666,0.27777777777777773
