Dataset,Seed,Accuracy,Weighted F1
EthanolConcentration,8,0.4144486692015209,0.4011808252966155
EthanolConcentration,9,0.4144486692015209,0.4011808252966155
EthanolConcentration,10,0.4144486692015209,0.4011808252966155
EthanolConcentration,11,0.4144486692015209,0.4011808252966155
EthanolConcentration,12,0.4144486692015209,0.4011808252966155
EthanolConcentration,13,0.4144486692015209,0.4011808252966155
EthanolConcentration,14,0.4144486692015209,0.4011808252966155
EthanolConcentration,15,0.4144486692015209,0.4011808252966155
EthanolConcentration,16,0.4144486692015209,0.4011808252966155
EthanolConcentration,17,0.4144486692015209,0.4011808252966155
EthanolConcentration,18,0.4144486692015209,0.4011808252966155
EthanolConcentration,19,0.4144486692015209,0.4011808252966155
FaceDetection,0,0.6129398410896708,0.6090837434641753
FaceDetection,1,0.6024404086265607,0.6021751296000618
FaceDetection,2,0.6171963677639046,0.6168023571541941
FaceDetection,3,0.6061293984108967,0.6017869029057037
FaceDetection,4,0.6183314415437003,0.616385315940375
FaceDetection,5,0.6225879682179342,0.6216007264873357
FaceDetection,6,0.6047105561861521,0.6018827339040274
FaceDetection,7,0.6047105561861521,0.604480446971486
FaceDetection,8,0.6203178206583428,0.6183035107147714
FaceDetection,9,0.6115209988649262,0.610898082419158
FaceDetection,10,0.5964812712826334,0.5964391557571386
FaceDetection,11,0.6271282633371169,0.6270340801453674
FaceDetection,12,0.5891032917139614,0.5842176572757054
FaceDetection,13,0.60527809307605,0.6034541241302096
FaceDetection,14,0.6154937570942112,0.613340138518392
FaceDetection,15,0.5990351872871736,0.5969906702035315
FaceDetection,16,0.6177639046538025,0.6121223234183566
FaceDetection,17,0.6220204313280363,0.621439905957741
FaceDetection,18,0.6092508513053349,0.6090014588271128
FaceDetection,19,0.6169125993189557,0.6141906226279219
FingerMovements,0,0.58,0.5417187499999999
FingerMovements,1,0.58,0.5417187499999999
FingerMovements,2,0.58,0.5417187499999999
FingerMovements,3,0.58,0.5417187499999999
FingerMovements,4,0.58,0.5417187499999999
FingerMovements,5,0.58,0.5417187499999999
FingerMovements,6,0.58,0.5417187499999999
FingerMovements,7,0.58,0.5417187499999999
FingerMovements,8,0.58,0.5417187499999999
FingerMovements,9,0.58,0.5417187499999999
FingerMovements,10,0.58,0.5417187499999999
FingerMovements,11,0.58,0.5417187499999999
FingerMovements,12,0.58,0.5417187499999999
FingerMovements,13,0.58,0.5417187499999999
FingerMovements,14,0.58,0.5417187499999999
FingerMovements,15,0.58,0.5417187499999999
FingerMovements,16,0.58,0.5417187499999999
FingerMovements,17,0.58,0.5417187499999999
FingerMovements,18,0.58,0.5417187499999999
FingerMovements,19,0.58,0.5417187499999999
HandMovementDirection,0,0.3108108108108108,0.2660628943594018
HandMovementDirection,1,0.3108108108108108,0.2660628943594018
HandMovementDirection,2,0.3108108108108108,0.2660628943594018
HandMovementDirection,3,0.3108108108108108,0.2660628943594018
HandMovementDirection,4,0.3108108108108108,0.2660628943594018
HandMovementDirection,5,0.3108108108108108,0.2660628943594018
HandMovementDirection,6,0.3108108108108108,0.2660628943594018
HandMovementDirection,7,0.3108108108108108,0.2660628943594018
HandMovementDirection,8,0.3108108108108108,0.2660628943594018
HandMovementDirection,9,0.3108108108108108,0.2660628943594018
HandMovementDirection,10,0.3108108108108108,0.2660628943594018
HandMovementDirection,11,0.3108108108108108,0.2660628943594018
HandMovementDirection,12,0.3108108108108108,0.2660628943594018
HandMovementDirection,13,0.3108108108108108,0.2660628943594018
HandMovementDirection,14,0.3108108108108108,0.2660628943594018
HandMovementDirection,15,0.3108108108108108,0.2660628943594018
HandMovementDirection,16,0.3108108108108108,0.2660628943594018
HandMovementDirection,17,0.3108108108108108,0.2660628943594018
HandMovementDirection,18,0.3108108108108108,0.2660628943594018
HandMovementDirection,19,0.3108108108108108,0.2660628943594018
Handwriting,0,0.2211764705882353,0.1881469019127868
Handwriting,1,0.2211764705882353,0.1881469019127868
Handwriting,2,0.2211764705882353,0.1881469019127868
Handwriting,3,0.2211764705882353,0.1881469019127868
Handwriting,4,0.2211764705882353,0.1881469019127868
Handwriting,5,0.2211764705882353,0.1881469019127868
Handwriting,6,0.2211764705882353,0.1881469019127868
Handwriting,7,0.2211764705882353,0.1881469019127868
Handwriting,8,0.2211764705882353,0.1881469019127868
Handwriting,9,0.2211764705882353,0.1881469019127868
Handwriting,10,0.2211764705882353,0.1881469019127868
Handwriting,11,0.2211764705882353,0.1881469019127868
Handwriting,12,0.2211764705882353,0.1881469019127868
Handwriting,13,0.2211764705882353,0.1881469019127868
Handwriting,14,0.2211764705882353,0.1881469019127868
Handwriting,15,0.2211764705882353,0.1881469019127868
Handwriting,16,0.2211764705882353,0.1881469019127868
Handwriting,17,0.2211764705882353,0.1881469019127868
Handwriting,18,0.2211764705882353,0.1881469019127868
Handwriting,19,0.2211764705882353,0.1881469019127868
Heartbeat,0,0.7219512195121951,0.6937268692229083
Heartbeat,1,0.7219512195121951,0.6937268692229083
Heartbeat,2,0.7219512195121951,0.6937268692229083
Heartbeat,3,0.7219512195121951,0.6937268692229083
Heartbeat,4,0.7219512195121951,0.6937268692229083
Heartbeat,5,0.7219512195121951,0.6937268692229083
Heartbeat,6,0.7219512195121951,0.6937268692229083
Heartbeat,7,0.7219512195121951,0.6937268692229083
Heartbeat,8,0.7219512195121951,0.6937268692229083
Heartbeat,9,0.7219512195121951,0.6937268692229083
Heartbeat,10,0.7219512195121951,0.6937268692229083
Heartbeat,11,0.7219512195121951,0.6937268692229083
Heartbeat,12,0.7219512195121951,0.6937268692229083
Heartbeat,13,0.7219512195121951,0.6937268692229083
Heartbeat,14,0.7219512195121951,0.6937268692229083
Heartbeat,15,0.7219512195121951,0.6937268692229083
Heartbeat,16,0.7219512195121951,0.6937268692229083
Heartbeat,17,0.7219512195121951,0.6937268692229083
Heartbeat,18,0.7219512195121951,0.6937268692229083
Heartbeat,19,0.7219512195121951,0.6937268692229083
LSST,0,0.3414436334144363,0.1861825690595796
LSST,1,0.3252230332522303,0.1677820202045185
LSST,2,0.3365774533657745,0.1784605535423423
LSST,3,0.3386050283860503,0.1827749987196677
LSST,4,0.3381995133819951,0.1793374624415272
LSST,5,0.3309002433090024,0.1742803595515351
