Dataset,Seed,MUSE Fitting Time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,648.6216363161802,406.296592194587,0.99,0.989824505928854
ArticularyWordRecognition,1,647.2815918028355,406.5712282862514,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,2,647.9688284341246,405.52044424414635,0.99,0.989824505928854
ArticularyWordRecognition,3,645.0034170355648,404.7577396556735,0.99,0.989824505928854
ArticularyWordRecognition,4,647.1512690000236,406.2872716281563,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,5,645.6666590161622,405.6724884044379,0.99,0.9899826086956522
ArticularyWordRecognition,6,645.8309062179178,404.6677721962333,0.99,0.989824505928854
ArticularyWordRecognition,7,644.9313601329923,406.7518888209015,0.99,0.989824505928854
ArticularyWordRecognition,8,645.3581306766719,407.1843144763261,0.9833333333333333,0.9831462450592884
ArticularyWordRecognition,9,645.6427425816655,407.3346190415323,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,10,645.5818328149617,408.2730153426528,0.99,0.989824505928854
ArticularyWordRecognition,11,647.8519255407155,407.5778143070638,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,12,646.1666956841946,407.79402148351073,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,13,644.9597569033504,409.06171332858503,0.99,0.989824505928854
ArticularyWordRecognition,14,647.4496850054711,408.02818788588047,0.9866666666666667,0.9866434782608697
ArticularyWordRecognition,15,650.6493970472366,409.03915842436254,0.9933333333333333,0.9933217391304349
ArticularyWordRecognition,16,647.1093900520355,409.45759690739214,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,17,648.6808169838041,408.30300043337047,0.99,0.9899826086956522
ArticularyWordRecognition,18,647.829946199432,410.28734529577196,0.99,0.989824505928854
ArticularyWordRecognition,19,649.0252743698657,408.7700346726924,0.99,0.989824505928854
AtrialFibrillation,0,22.223519664257765,12.677785573527217,0.2,0.20555555555555555
AtrialFibrillation,1,21.67330185510218,12.834869854152203,0.3333333333333333,0.336026936026936
AtrialFibrillation,2,22.143473906442523,12.538428883999586,0.26666666666666666,0.28888888888888886
AtrialFibrillation,3,21.47684003226459,12.571140160784125,0.26666666666666666,0.2692307692307692
AtrialFibrillation,4,22.30199276097119,12.838871410116553,0.26666666666666666,0.22727272727272727
