Dataset,Seed,Training Time,Last Epoch,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,39.416057996451855,627,0.5281762890517712,0.9833333333333332,0.983304347826087
ArticularyWordRecognition,1,40.82575944438577,699,0.1771840434521436,0.9833333333333332,0.9832693219823656
ArticularyWordRecognition,2,36.67586587741971,683,0.1774601191282272,0.9833333333333332,0.983304347826087
ArticularyWordRecognition,3,37.439178528264165,640,0.2222540322691202,0.9866666666666668,0.9864853754940712
ArticularyWordRecognition,4,40.83224273473024,750,0.2287566680461168,0.99,0.9899826086956522
ArticularyWordRecognition,5,38.72349903732538,665,0.5750991851091385,0.9866666666666668,0.9866434782608696
ArticularyWordRecognition,6,34.0045640040189,671,0.2731102108955383,0.9866666666666668,0.986608452417148
ArticularyWordRecognition,7,27.382304199039936,532,0.2707426249980926,0.9866666666666668,0.986649275362319
ArticularyWordRecognition,8,31.833355613052845,629,0.2692497931420803,0.99,0.9899826086956522
ArticularyWordRecognition,9,33.968690674752,684,0.2704249694943428,0.99,0.9899826086956522
ArticularyWordRecognition,10,37.5687485486269,609,0.5774142406880856,0.9833333333333332,0.9831462450592884
ArticularyWordRecognition,11,33.64365212805569,675,0.2754793781787157,0.9833333333333332,0.9832693219823656
ArticularyWordRecognition,12,25.38399205543101,498,0.27155820466578,0.99,0.9899826086956522
ArticularyWordRecognition,13,30.645430708304048,608,0.2738806679844856,0.9866666666666668,0.9866434782608696
ArticularyWordRecognition,14,35.3271324839443,712,0.2736905999481678,0.9833333333333332,0.983304347826087
ArticularyWordRecognition,15,35.55382103100419,721,0.2717516049742698,0.9866666666666668,0.9866434782608696
ArticularyWordRecognition,16,31.29626424983144,631,0.274190217256546,0.99,0.9899826086956522
ArticularyWordRecognition,17,31.152980607002974,621,0.2719450071454048,0.9833333333333332,0.9831652173913044
ArticularyWordRecognition,18,32.82864074036479,659,0.2812585458159446,0.9866666666666668,0.9866434782608696
ArticularyWordRecognition,19,31.524015875533223,625,0.2716651931405067,0.9833333333333332,0.983304347826087
AtrialFibrillation,0,29.56135520152748,687,0.2225635237991809,0.2666666666666666,0.2095238095238095
AtrialFibrillation,1,30.17502207495272,682,0.1579748447984457,0.3333333333333333,0.2401960784313725
AtrialFibrillation,2,31.41170080564916,676,0.2217647805809974,0.3333333333333333,0.2407407407407407
AtrialFibrillation,3,30.36875717155636,648,0.2042008880525827,0.2666666666666666,0.2444444444444444
AtrialFibrillation,4,25.156348545104265,559,0.2070511914789676,0.3333333333333333,0.2401960784313725
