Dataset,Seed,Training Time,Last Epoch,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,141.177629487589,467,0.9437358137220144,0.9666666666666668,0.9660324892498806
ArticularyWordRecognition,1,120.69218799099326,396,0.5566998012363911,0.9833333333333332,0.9832751190838148
ArticularyWordRecognition,2,139.7902040667832,463,0.6128380354493856,0.98,0.98032077294686
ArticularyWordRecognition,3,87.13744823634624,284,0.5316588710993528,0.98,0.979930191547583
ArticularyWordRecognition,4,175.3498370219022,585,0.5564326085150242,0.9833333333333332,0.9832693219823654
ArticularyWordRecognition,5,114.46143681742252,377,0.9106874223798512,0.98,0.9797144768275204
ArticularyWordRecognition,6,173.9450600128621,596,0.589786047115922,0.9833333333333332,0.9831462450592886
ArticularyWordRecognition,7,143.20475213229656,467,0.5306275486946106,0.97,0.9699594202898552
ArticularyWordRecognition,8,127.91927971318364,422,0.5406598225235939,0.9733333333333334,0.973052269469661
ArticularyWordRecognition,9,184.85370339639485,616,0.5724726486951113,0.9733333333333334,0.9731462450592884
ArticularyWordRecognition,10,178.72061042115092,591,0.968240424990654,0.98,0.9795913999044434
ArticularyWordRecognition,11,182.51864548400044,619,0.5165959969162941,0.98,0.979831884057971
ArticularyWordRecognition,12,171.56605792976916,548,0.5609050989151001,0.9733333333333334,0.9733910611128004
ArticularyWordRecognition,13,162.95993453077972,539,0.9950331132858992,0.98,0.979831884057971
ArticularyWordRecognition,14,191.37748252786696,636,0.5126087479293346,0.9733333333333334,0.9729955204216072
ArticularyWordRecognition,15,93.95012933947146,305,0.5889036282896996,0.9733333333333334,0.9732709030100336
ArticularyWordRecognition,16,208.5964823197573,696,0.5279056318104267,0.9833333333333332,0.9831462450592886
ArticularyWordRecognition,17,124.64913082681596,410,0.5473434180021286,0.9766666666666668,0.9764927536231884
ArticularyWordRecognition,18,188.84910099767148,630,0.5604028608649969,0.98,0.9799462450592884
ArticularyWordRecognition,19,162.4937094449997,518,0.5334436949342489,0.9833333333333332,0.9831652173913044
AtrialFibrillation,0,149.8921896982938,568,0.624199690297246,0.2666666666666666,0.2205128205128205
AtrialFibrillation,1,150.66988384909928,575,0.498992720618844,0.3333333333333333,0.2518518518518518
AtrialFibrillation,2,160.28660928457975,607,0.5408116932958364,0.3333333333333333,0.1666666666666666
AtrialFibrillation,3,145.88047892972827,560,0.5031384844332933,0.3333333333333333,0.2692307692307692
AtrialFibrillation,4,133.8192518223077,492,0.5360384117811918,0.2666666666666666,0.2
AtrialFibrillation,5,148.25341862998903,564,0.5812445003539324,0.3333333333333333,0.2666666666666666
AtrialFibrillation,6,137.2874308563769,542,0.5124806426465511,0.3333333333333333,0.275058275058275
AtrialFibrillation,7,125.42037023231389,495,0.495209751650691,0.3333333333333333,0.2666666666666666
AtrialFibrillation,8,129.07324472256005,490,0.5375270284712315,0.4,0.2804232804232804
AtrialFibrillation,9,151.45809191837907,585,0.5196067746728659,0.3333333333333333,0.25
AtrialFibrillation,10,141.38672012276947,541,0.5644872561097145,0.4,0.3162393162393162
AtrialFibrillation,11,152.6769813168794,585,0.4843460321426391,0.3333333333333333,0.3112535612535613
AtrialFibrillation,12,161.7730226237327,621,0.5143619831651449,0.4,0.3563492063492063
AtrialFibrillation,13,124.69308356195688,477,0.5187665689736605,0.3333333333333333,0.2083333333333333
AtrialFibrillation,14,160.5271482933313,619,0.4965382926166057,0.4,0.3148148148148149
AtrialFibrillation,15,136.20371607504785,516,0.519030274823308,0.2666666666666666,0.2166666666666666
AtrialFibrillation,16,153.08999409154058,594,0.5519998446106911,0.3333333333333333,0.2444444444444444
AtrialFibrillation,17,138.07048291526735,504,0.5412991959601641,0.3333333333333333,0.2407407407407407
AtrialFibrillation,18,122.57318953238428,477,0.5033903233706951,0.2666666666666666,0.2136752136752137
