Dataset,Seed,Training Time,Last Epoch,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,124.84262352995574,469,0.741668863222003,0.98,0.9795913999044432
ArticularyWordRecognition,1,178.330812452361,623,0.434730676934123,0.9866666666666668,0.986608452417148
ArticularyWordRecognition,2,190.48530561849475,673,0.4344664551317692,0.9766666666666668,0.9767141380358773
ArticularyWordRecognition,3,173.5268996655941,630,0.4684448167681694,0.9833333333333332,0.9832693219823656
ArticularyWordRecognition,4,166.533701332286,585,0.4676877781748771,0.9866666666666668,0.9867665551839464
ArticularyWordRecognition,5,204.04490523599088,651,0.9663462433964014,0.9833333333333332,0.9832693219823656
ArticularyWordRecognition,6,198.2110056988895,666,0.5227145291864872,0.9766666666666668,0.9766434782608696
ArticularyWordRecognition,7,134.00535484589636,453,0.5253859907388687,0.97,0.9701923989054424
ArticularyWordRecognition,8,160.20499972067773,520,0.5833407081663609,0.9766666666666668,0.9767652173913044
ArticularyWordRecognition,9,210.74108741991225,676,0.518436836078763,0.97,0.9696432147562584
ArticularyWordRecognition,10,194.9947165381164,612,0.9843096770346164,0.9833333333333332,0.9832693219823654
ArticularyWordRecognition,11,192.14021557569504,648,0.5577808190137148,0.9833333333333332,0.9836599033816424
ArticularyWordRecognition,12,170.2512202039361,561,0.5711084716022015,0.98,0.9795913999044432
ArticularyWordRecognition,13,208.5434466395527,685,0.5159627012908459,0.9866666666666668,0.9867665551839464
ArticularyWordRecognition,14,138.67154622823,460,0.5335340537130833,0.97,0.9700635248809162
ArticularyWordRecognition,15,169.0483938716352,550,0.5251195263117552,0.9733333333333334,0.9732927536231883
ArticularyWordRecognition,16,101.73080357722938,321,0.518602766096592,0.9766666666666668,0.976946616668356
ArticularyWordRecognition,17,152.81315484642982,497,0.5185036603361368,0.9833333333333332,0.9832751190838148
ArticularyWordRecognition,18,180.8391707576812,598,0.5246277023106813,0.98,0.979954960981048
ArticularyWordRecognition,19,195.59067355282605,643,0.5513078887015581,0.9866666666666668,0.9870048309178746
AtrialFibrillation,0,136.551952611655,549,0.4728362821042537,0.3333333333333333,0.1666666666666666
AtrialFibrillation,1,120.17881259694695,512,0.4456331040710211,0.2666666666666666,0.2272727272727272
AtrialFibrillation,2,138.20150144211948,601,0.4100150521844625,0.2,0.1666666666666666
AtrialFibrillation,3,114.89731630124152,487,0.4015521556138992,0.4,0.2865497076023391
AtrialFibrillation,4,121.29297393746674,494,0.3034083731472492,0.3333333333333333,0.1666666666666666
AtrialFibrillation,5,171.7831229325384,637,0.542174931615591,0.4,0.2962962962962963
AtrialFibrillation,6,144.79246539250016,534,0.5194904264062643,0.2,0.1249999999999999
AtrialFibrillation,7,142.45740271173418,558,0.4789008069783449,0.3333333333333333,0.1666666666666666
AtrialFibrillation,8,130.8825041409582,516,0.4761510286480188,0.4,0.367032967032967
AtrialFibrillation,9,143.89801228791475,549,0.5378096140921116,0.2666666666666666,0.2644688644688645
AtrialFibrillation,10,139.59225908853114,514,0.5452582631260157,0.4,0.2865497076023391
AtrialFibrillation,11,164.07700100541115,621,0.5048890151083469,0.3333333333333333,0.264069264069264
AtrialFibrillation,12,138.74596968479457,528,0.4705832470208406,0.3333333333333333,0.175438596491228
AtrialFibrillation,13,151.13367961719632,562,0.4855810850858688,0.3333333333333333,0.1666666666666666
AtrialFibrillation,14,148.7233972530812,554,0.503596032038331,0.3333333333333333,0.2401960784313725
AtrialFibrillation,15,135.02179397270083,521,0.469429587945342,0.3333333333333333,0.1666666666666666
AtrialFibrillation,16,138.48784125596285,526,0.5173657014966011,0.4666666666666667,0.4444444444444445
AtrialFibrillation,17,153.79927535913885,574,0.476397592574358,0.2666666666666666,0.2205128205128205
AtrialFibrillation,18,135.6191668473184,504,0.4735073093324899,0.3333333333333333,0.1666666666666666
AtrialFibrillation,19,165.67219487018883,640,0.8238768242299557,0.3333333333333333,0.2649572649572649
BasicMotions,0,48.12037824094296,412,0.740990474820137,1.0,1.0
BasicMotions,1,43.267693841829896,379,0.4049711711704731,1.0,1.0
BasicMotions,2,52.06849951483309,456,0.4210246205329895,1.0,1.0
BasicMotions,3,31.638799963518977,277,0.414765028283,1.0,1.0
BasicMotions,4,28.75418033078313,244,0.4223203975707292,1.0,1.0
BasicMotions,5,51.54551887698472,342,1.006914470344782,1.0,1.0
BasicMotions,6,66.16109523363411,490,0.8827193956822157,1.0,1.0
BasicMotions,7,46.993239218369126,344,0.5120459124445915,1.0,1.0
BasicMotions,8,55.228954218328,397,0.5154067166149616,1.0,1.0
BasicMotions,9,55.76096167229116,405,0.4789907168596983,1.0,1.0
BasicMotions,10,44.98737412877381,318,0.9982829559594392,1.0,1.0
BasicMotions,11,42.39443961344659,306,0.5098369345068932,1.0,1.0
BasicMotions,12,45.73941161110997,325,0.4684807769954204,1.0,1.0
BasicMotions,13,57.65622057020664,416,0.5075418222695589,1.0,1.0
BasicMotions,14,49.39794359356165,350,0.4755288157612085,1.0,1.0
BasicMotions,15,47.9477802105248,337,0.4828002136200666,1.0,1.0
BasicMotions,16,46.03171732835472,331,0.5000479873269796,1.0,1.0
BasicMotions,17,45.54789764434099,328,0.4788325577974319,1.0,1.0
BasicMotions,18,39.82094688713551,299,0.4993517324328422,1.0,1.0
BasicMotions,19,34.50572367943823,241,0.4761751666665077,1.0,1.0
CharacterTrajectories,0,403.3631689660251,316,0.938438031822443,0.9895543175487466,0.989571456391666
CharacterTrajectories,1,441.6294930782169,325,0.5107074901461601,0.9923398328690808,0.992332706537656
CharacterTrajectories,2,552.014424521476,438,0.5899049174040556,0.9923398328690808,0.992329700934384
CharacterTrajectories,3,434.5471258573234,335,0.5347505919635296,0.9895543175487466,0.9895641998221923
CharacterTrajectories,4,485.6002427600324,377,0.4822428189218044,0.9923398328690808,0.992332387142698
CharacterTrajectories,5,486.6528870612383,345,1.108019944280386,0.9888579387186628,0.988861294276141
CharacterTrajectories,6,555.9152870494872,386,0.7346501778811216,0.9909470752089136,0.990938865237335
CharacterTrajectories,7,539.7251338846982,381,0.6763420831412077,0.99025069637883,0.990251218986112
CharacterTrajectories,8,473.8057752791792,334,0.6618618611246347,0.9909470752089136,0.990937037250062
CharacterTrajectories,9,494.3096966277808,345,0.6796326674520969,0.9923398328690808,0.9923361030112784
CharacterTrajectories,10,434.9825537949801,298,1.116426831111312,0.9923398328690808,0.9923436598115488
CharacterTrajectories,11,478.1691559422761,331,0.6804088111966848,0.9923398328690808,0.992321641517509
CharacterTrajectories,12,547.4436614718288,378,0.6818148400634527,0.9916434540389972,0.991645799005261
CharacterTrajectories,13,456.4233716409653,316,0.6733503676950932,0.9909470752089136,0.9909432157336966
CharacterTrajectories,14,479.7413553074002,334,0.6943357791751623,0.9909470752089136,0.9909635948494994
CharacterTrajectories,15,511.1892679966986,356,0.7184073515236378,0.99025069637883,0.9902446719907324
CharacterTrajectories,16,469.103539282456,327,0.7222878187894821,0.9916434540389972,0.9916357968534868
CharacterTrajectories,17,460.8103566747159,319,0.6657218933105469,0.99025069637883,0.990250578614643
