Dataset,Seed,MUSE Fitting Time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,646.3225624393672,405.7806888278574,0.9833333333333333,0.9831578392621872
ArticularyWordRecognition,1,643.2158818710595,407.40257052890956,0.98,0.9798187088274045
ArticularyWordRecognition,2,644.675218867138,406.9691561739892,0.9766666666666667,0.976479578392622
ArticularyWordRecognition,3,642.2231606245041,408.1618652474135,0.98,0.979824505928854
ArticularyWordRecognition,4,645.9438772425056,409.1780464518815,0.9833333333333333,0.9831578392621872
ArticularyWordRecognition,5,644.3418018855155,407.3295434359461,0.9833333333333333,0.983152042160738
ArticularyWordRecognition,6,644.7415525447577,408.96346724778414,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,7,644.1144219003618,408.98825047165155,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,8,644.7270923927426,407.9986421018839,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,9,642.7181034926325,408.4132872801274,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,10,643.9839131850749,409.3425904195756,0.9833333333333333,0.9831578392621872
ArticularyWordRecognition,11,645.0785251948982,408.96802465990186,0.9833333333333333,0.9831578392621872
ArticularyWordRecognition,12,643.692643687129,409.6879899613559,0.9833333333333333,0.9831578392621872
ArticularyWordRecognition,13,643.3564515355974,410.0173786729574,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,14,645.667752282694,409.42496506311,0.9833333333333333,0.9831578392621872
ArticularyWordRecognition,15,647.1044898685068,408.96584806218743,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,16,646.4685017969459,410.9214677494019,0.98,0.979824505928854
ArticularyWordRecognition,17,645.4948068074882,409.89631592668593,0.98,0.979824505928854
ArticularyWordRecognition,18,645.4958174396306,410.65831138938665,0.98,0.979824505928854
ArticularyWordRecognition,19,646.4314191769809,410.8956972863525,0.9866666666666667,0.9864853754940713
AtrialFibrillation,0,22.352267054840922,12.639099713414907,0.3333333333333333,0.301994301994302
AtrialFibrillation,1,21.587764827534556,12.688785295933485,0.3333333333333333,0.32255892255892255
AtrialFibrillation,2,21.493651542812586,12.6668012868613,0.4,0.3205128205128205
AtrialFibrillation,3,21.680559566244483,12.38856797479093,0.4,0.38311688311688313
AtrialFibrillation,4,21.522272309288383,12.92798119597137,0.3333333333333333,0.27777777777777773
AtrialFibrillation,5,21.914345087483525,12.72378944978118,0.26666666666666666,0.23589743589743595
AtrialFibrillation,6,21.564836520701647,12.597533287480474,0.4,0.3205128205128205
AtrialFibrillation,7,21.654468370601535,12.974559631198645,0.4,0.38311688311688313
AtrialFibrillation,8,22.130615390837193,12.806459851562977,0.4,0.38311688311688313
AtrialFibrillation,9,20.958247054368258,12.337309692054987,0.3333333333333333,0.3286195286195286
AtrialFibrillation,10,21.522866474464536,12.830246457830071,0.2,0.20875420875420878
AtrialFibrillation,11,22.263580871745944,13.182485455647111,0.26666666666666666,0.27542087542087546
AtrialFibrillation,12,21.268013663589954,13.08675211109221,0.3333333333333333,0.2871794871794872
AtrialFibrillation,13,21.8733018822968,12.747873071581125,0.4,0.3205128205128205
AtrialFibrillation,14,21.962089275941253,12.875028472393751,0.3333333333333333,0.31666666666666665
AtrialFibrillation,15,21.69259897619486,12.81171864271164,0.3333333333333333,0.27777777777777773
AtrialFibrillation,16,21.934588879346848,12.799219947308302,0.4,0.3356643356643357
AtrialFibrillation,17,21.8331635389477,12.731711816042662,0.4666666666666667,0.4693602693602693
AtrialFibrillation,18,21.442791195586324,13.079431673511863,0.4,0.3356643356643357
AtrialFibrillation,19,21.69618386402726,13.038916531950235,0.3333333333333333,0.29292929292929293
BasicMotions,0,64.75376070290804,50.527679374441504,1.0,1.0
BasicMotions,1,65.26322686299682,51.27489168383181,1.0,1.0
BasicMotions,2,65.03389386460185,51.590724581852555,1.0,1.0
BasicMotions,3,65.1338244266808,50.93163849413395,1.0,1.0
BasicMotions,4,65.58892735652626,51.22854143939912,1.0,1.0
BasicMotions,5,65.67426681891084,51.739923087880015,1.0,1.0
BasicMotions,6,66.31064822897315,51.718957683071494,1.0,1.0
BasicMotions,7,65.76454565487802,51.703166116029024,1.0,1.0
BasicMotions,8,66.28417276963592,52.2385385222733,1.0,1.0
BasicMotions,9,66.34935033135116,52.1838833540678,1.0,1.0
BasicMotions,10,66.10532950982451,52.236688086763024,1.0,1.0
BasicMotions,11,66.27966850064695,52.27174712345004,1.0,1.0
BasicMotions,12,66.43953691981733,52.36675318330526,1.0,1.0
BasicMotions,13,66.37567034363747,52.22210640646517,1.0,1.0
BasicMotions,14,66.50305535644293,52.68496811389923,1.0,1.0
BasicMotions,15,66.63277062401175,53.0384481549263,1.0,1.0
BasicMotions,16,67.18044458515942,53.267642587423325,1.0,1.0
BasicMotions,17,67.37201707810163,52.79432757012546,1.0,1.0
BasicMotions,18,66.96630493365228,52.944097278639674,1.0,1.0
BasicMotions,19,67.9573989789933,52.977250043302774,1.0,1.0
Cricket,0,817.6708961185068,202.9356066379696,0.9861111111111112,0.9860139860139859
Cricket,1,807.7964890245348,202.08008958026767,0.9722222222222222,0.9720279720279721
Cricket,2,806.5273400899023,203.3340499792248,0.9861111111111112,0.9860139860139862
Cricket,3,813.2955313920975,202.0154280103743,1.0,1.0
Cricket,4,818.7962811421603,205.88134337961674,1.0,1.0
Cricket,5,815.3258090037853,204.95993150025606,0.9861111111111112,0.9860139860139859
Cricket,6,825.2946548070759,205.79174509830773,1.0,1.0
Cricket,7,808.6426982041448,204.0536469500512,1.0,1.0
Cricket,8,818.39122777991,205.53349346295,1.0,1.0
Cricket,9,812.7301156427711,205.65833820961416,1.0,1.0
Cricket,10,803.4506856799126,204.36274008266628,1.0,1.0
Cricket,11,820.981244372204,206.07661099731922,1.0,1.0
Cricket,12,808.4631891027093,206.96280171349645,1.0,1.0
Cricket,13,827.8480434454978,205.19393505901098,1.0,1.0
Cricket,14,830.8671102747321,205.18786030821502,1.0,1.0
Cricket,15,848.820913521573,210.5349096339196,1.0,1.0
Cricket,16,833.9742905534804,207.47332421131432,1.0,1.0
Cricket,17,827.1874957121909,209.6175752133131,1.0,1.0
Cricket,18,838.9310143720359,208.13521296530962,0.9861111111111112,0.9860139860139859
Cricket,19,833.4757923763245,210.06046790070832,1.0,1.0
