Dataset,Seed,Parameter Generation Time,Train set transformation time,Training time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,0.0245955903083086,1.4006878547370434,0.2334270719438791,1.5115681253373623,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,1,0.0253187604248523,1.430818248540163,0.2666661795228719,1.5531004313379526,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,2,0.0251646675169467,1.424379101023078,0.2737642508000135,1.6683729905635118,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,3,0.0249157603830099,1.3988703340291977,0.2448347397148609,1.569342589005828,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,4,0.0252018105238676,1.4242117814719677,0.2564220838248729,1.53764439933002,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,5,0.0230023954063653,19.630871292203665,0.2208348922431469,21.46683396026492,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,6,0.0227398537099361,19.3613320440054,0.2228923831135034,21.14318904466927,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,7,0.022756915539503,19.291341656818982,0.2239020634442567,21.13025873713196,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,8,0.0226790476590394,18.97726238705218,0.223210172727704,20.882248112931848,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,9,0.0230973120778799,19.45661173388362,0.2251546215265989,21.24921153485775,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,10,0.0170705039054155,0.8726467806845903,0.2526378966867924,1.0382013618946075,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,11,0.0174005925655365,0.8869580831378698,0.2369892876595258,1.0416967906057837,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,12,0.0172556415200233,0.8926861062645912,0.2307826839387416,1.001705041155219,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,13,0.023490035906434,0.8735893871635199,0.2273399028927087,1.001990245655179,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,14,0.0232720859348773,0.8610983062535524,0.2332090213894844,0.9978139270097016,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,15,0.0232605338096618,0.8638616632670164,0.22480377741158,0.9895042758435012,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,16,0.023153806105256,0.8736887741833925,0.2346650920808315,1.0072403252124786,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,17,0.0227296408265829,0.8621555659919977,0.2259977646172046,0.9820865988731384,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,18,0.0231317710131406,0.8681765217334032,0.2470582574605941,0.9839958008378744,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,19,0.023029152303934,0.8619519844651222,0.2265959363430738,0.9807700030505656,0.9933333333333332,0.9933217391304348
AtrialFibrillation,0,0.0137687865644693,0.2665498442947864,0.0201875194907188,0.3215454835444689,0.4666666666666667,0.4024276377217554
AtrialFibrillation,1,0.0138937160372734,0.2452165242284536,0.0065052770078182,0.3486093115061521,0.4666666666666667,0.4024276377217554
AtrialFibrillation,2,0.0140673853456974,0.2438519112765789,0.0143528245389461,0.3164592888206243,0.4666666666666667,0.4024276377217554
AtrialFibrillation,3,0.0139659345149993,0.2723383959382772,0.0182332042604684,0.3421273399144411,0.4666666666666667,0.4024276377217554
AtrialFibrillation,4,0.0142809245735406,0.2381954826414585,0.0536681916564703,0.2941706664860248,0.4666666666666667,0.4024276377217554
AtrialFibrillation,5,0.0089029483497142,2.084614371880889,0.0121857449412345,2.130319863557816,0.4666666666666667,0.4024276377217554
AtrialFibrillation,6,0.00883324816823,2.06046225130558,0.0108091570436954,2.100998403504491,0.4666666666666667,0.4024276377217554
