Dataset,Seed,MUSE Fitting Time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,656.4958854038268,415.1026450842619,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,1,658.2107723560184,418.23663858883083,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,2,658.940420910716,417.6931391675025,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,3,656.8284977879375,416.5684053301811,0.9866666666666667,0.9864853754940713
ArticularyWordRecognition,4,661.3460283521563,418.0644642505795,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,5,657.3618762847036,416.7920759767294,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,6,656.1560585312545,418.18832760490477,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,7,659.3558410257101,417.7797102686018,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,8,659.5389285795391,417.2418292015791,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,9,660.4969549849629,418.1860026475042,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,10,659.9088100027293,418.8095784634352,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,11,662.0154154226184,420.49140977859497,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,12,662.27480908297,420.71300339885056,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,13,658.7063773423433,420.4787208996713,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,14,661.8482150994241,420.2925134561956,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,15,662.1283398270607,422.50264745764434,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,16,663.0607549361885,423.2143176626414,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,17,662.8653652276844,422.1177159380168,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,18,662.1006039306521,424.043878166005,0.9833333333333333,0.9831462450592888
ArticularyWordRecognition,19,663.2006446570158,421.79553650692105,0.9833333333333333,0.9831462450592888
AtrialFibrillation,0,25.123326474800706,14.930529991164804,0.26666666666666666,0.2619047619047619
AtrialFibrillation,1,24.4773165974766,15.130554005503654,0.3333333333333333,0.33404558404558404
AtrialFibrillation,2,25.029130460694432,15.295067936182022,0.3333333333333333,0.34523809523809523
AtrialFibrillation,3,24.57019411586225,14.922267058864236,0.13333333333333333,0.10683760683760685
AtrialFibrillation,4,25.188606103882194,15.23585806787014,0.3333333333333333,0.3277777777777778
AtrialFibrillation,5,24.600773138925433,14.84411902911961,0.26666666666666666,0.25997150997151
AtrialFibrillation,6,24.503067310899496,14.97799196280539,0.2,0.16317016317016317
