Dataset,Seed,Parameter Generation Time,Train set transformation time,Training time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,0.0245462544262409,16.03232746012509,0.1981746423989534,17.6001094635576,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,1,0.024899436160922,16.397441731765866,0.1966421566903591,17.966297945007682,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,2,0.0254359915852546,16.347871109843254,0.1872767675668001,17.89889525435865,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,3,0.024765620008111,16.165416503325105,0.1970024332404136,17.688554702326655,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,4,0.0250296164304018,16.24903037212789,0.1970901023596525,17.81376040354371,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,5,0.0176344066858291,1.4743457697331903,0.1718227285891771,1.3518562875688076,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,6,0.0189543776214122,1.5270734205842018,0.2456038054078817,1.2781272660940886,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,7,0.0170651320368051,1.520056312903762,0.2754005137830972,1.281499668955803,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,8,0.0180564858019351,1.4861973989754915,0.264172550290823,1.152663765475154,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,9,0.0171400122344493,1.433680683374405,0.2447058446705341,1.2714793663471935,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,10,0.0177211556583642,1.451342362910509,0.2284034714102745,1.207232380285859,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,11,0.0176236499100923,1.448075734078884,0.2488569729030132,1.1820223592221737,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,12,0.0182366389781236,1.4830508902668953,0.1254711262881755,1.2662194650620222,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,13,0.0178200472146272,1.53254771605134,0.2392162960022688,1.292305275797844,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,14,0.0195776391774415,1.5080776996910572,0.1384454276412725,1.2672354076057673,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,15,0.0200601629912853,1.516392944380641,0.2582543566823005,1.285994715988636,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,16,0.0178585816174745,1.4803336933255196,0.2248286381363868,1.3298590444028378,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,17,0.0177107527852058,1.4867584966123104,0.1447851527482271,1.2561236172914505,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,18,0.0228021796792745,1.5653374325484035,0.2723113428801298,1.318498618900776,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,19,0.0180368442088365,1.488334320485592,0.1577531825751066,1.4230097718536854,0.9933333333333332,0.9933217391304348
AtrialFibrillation,0,0.0169126279652118,1.8166307602077725,0.0075689777731895,1.869413634762168,0.1333333333333333,0.0888888888888888
AtrialFibrillation,1,0.0138425473123788,1.837588861584664,0.0073743648827075,1.8949173483997583,0.1333333333333333,0.0833333333333333
AtrialFibrillation,2,0.0138373654335737,1.843595914542675,0.0073859561234712,1.9053675401955843,0.1333333333333333,0.0833333333333333
AtrialFibrillation,3,0.0136513318866491,1.81776999309659,0.0083065759390592,1.8743219897151,0.1333333333333333,0.0833333333333333
AtrialFibrillation,4,0.0137592367827892,1.827498504891992,0.0073642805218696,1.8852166011929512,0.1333333333333333,0.0833333333333333
AtrialFibrillation,5,0.0159932654350996,0.2718024477362633,0.0197389591485261,0.3546827249228954,0.1333333333333333,0.0888888888888888
AtrialFibrillation,6,0.0191002525389194,0.3069146554917097,0.022972822189331,0.3843846023082733,0.1333333333333333,0.0833333333333333
AtrialFibrillation,7,0.0177989173680543,0.3376215882599354,0.0221450198441743,0.392877958714962,0.1333333333333333,0.0833333333333333
AtrialFibrillation,8,0.0132580529898405,0.3493107743561268,0.0482799839228391,0.3900849055498838,0.1333333333333333,0.0833333333333333
AtrialFibrillation,9,0.0184231121093034,0.3237383756786585,0.0376089829951524,0.3842579107731581,0.1333333333333333,0.0833333333333333
AtrialFibrillation,10,0.0167215876281261,0.3127568326890468,0.0449679177254438,0.3794634193181991,0.1333333333333333,0.0888888888888888
AtrialFibrillation,11,0.0209022536873817,0.3285870738327503,0.0322185289114713,0.3800139278173446,0.1333333333333333,0.0833333333333333
AtrialFibrillation,12,0.0155510678887367,0.3133190162479877,0.0243617985397577,0.3985738828778267,0.1333333333333333,0.0833333333333333
AtrialFibrillation,13,0.0131581891328096,0.3399876188486814,0.0243520848453044,0.4022624716162681,0.1333333333333333,0.0833333333333333
AtrialFibrillation,14,0.018383314833045,0.3137496616691351,0.0325551889836788,0.3776599708944559,0.1333333333333333,0.0833333333333333
AtrialFibrillation,15,0.0170202609151601,0.3283632732927799,0.0236711166799068,0.3832050766795873,0.1333333333333333,0.0833333333333333
AtrialFibrillation,16,0.0172087345272302,0.3381484821438789,0.0205538161098957,0.3883644789457321,0.1333333333333333,0.0833333333333333
AtrialFibrillation,17,0.0118473004549741,0.3643635436892509,0.0440416820347309,0.4068738389760256,0.1333333333333333,0.0833333333333333
AtrialFibrillation,18,0.0169545970857143,0.3168114759027958,0.0231025237590074,0.3941961638629436,0.1333333333333333,0.0833333333333333
AtrialFibrillation,19,0.0128833316266536,0.3386186808347702,0.0349151995033025,0.3835918791592121,0.1333333333333333,0.0833333333333333
BasicMotions,0,0.0206864401698112,1.306398993358016,0.0152480062097311,1.369976295158267,1.0,1.0
BasicMotions,1,0.0211422313004732,1.5378535892814398,0.0254460237920284,1.378292379900813,1.0,1.0
BasicMotions,2,0.0213156193494796,1.3261523824185133,0.0172380972653627,1.3914137836545706,1.0,1.0
BasicMotions,3,0.0210350435227155,1.3194270506501198,0.0178404096513986,1.3782371059060097,1.0,1.0
BasicMotions,4,0.0215037837624549,1.313208295032382,0.0180087015032768,1.381920801475644,1.0,1.0
BasicMotions,5,0.0267869941890239,0.1974568832665681,0.0357310473918914,0.2363526858389377,1.0,1.0
BasicMotions,6,0.0277794301509857,0.1748037785291671,0.0398534964770078,0.2405993044376373,1.0,1.0
BasicMotions,7,0.029073903337121,0.1732399109750986,0.0361370481550693,0.2203737087547779,1.0,1.0
BasicMotions,8,0.0266540851444005,0.1714512929320335,0.0429877564311027,0.2273063082247972,1.0,1.0
BasicMotions,9,0.0266258604824543,0.1719943583011627,0.0311766229569911,0.2223590370267629,1.0,1.0
BasicMotions,10,0.0275044590234756,0.1580357290804386,0.0715016461908817,0.2264404185116291,1.0,1.0
BasicMotions,11,0.0254672244191169,0.1816914789378643,0.0275850500911474,0.2397622801363468,1.0,1.0
BasicMotions,12,0.0211613662540912,0.1746632661670446,0.0365720801055431,0.2455823998898267,1.0,1.0
BasicMotions,13,0.0185205489397048,0.1800442729145288,0.0397426802664995,0.2087676357477903,1.0,1.0
BasicMotions,14,0.0214894507080316,0.1575025282800197,0.0345699917525053,0.2051539774984121,1.0,1.0
BasicMotions,15,0.0283508747816085,0.1512667518109083,0.0336663108319044,0.1915895510464906,1.0,1.0
BasicMotions,16,0.0151575319468975,0.1694011278450489,0.0397033859044313,0.1690428052097559,1.0,1.0
BasicMotions,17,0.0184151604771614,0.1396973431110382,0.0639297645539045,0.2404502779245376,1.0,1.0
BasicMotions,18,0.0250616632401943,0.155365290120244,0.0430555343627929,0.2044425923377275,1.0,1.0
BasicMotions,19,0.0218521300703287,0.1611256580799818,0.091568412259221,0.2276088334619999,1.0,1.0
CharacterTrajectories,0,0.0159364975988864,60.04679062590003,1.398004112765193,60.53483809903264,0.9930362116991645,0.9930386228384668
CharacterTrajectories,1,0.0160689111799001,60.752396792173386,1.3647490926086905,61.42232229933143,0.9944289693593314,0.9944359918823964
CharacterTrajectories,2,0.0159203298389911,60.75116360001266,1.3735548965632915,61.4105884321034,0.995125348189415,0.995123716666937
CharacterTrajectories,3,0.0159355793148279,60.34356175176799,1.3726111873984337,61.196773152798414,0.9944289693593314,0.994429752073306
CharacterTrajectories,4,0.0157308708876371,60.22581207565963,1.3627305012196302,60.91584405489266,0.993732590529248,0.993745664225646
CharacterTrajectories,5,0.0114124361425638,3.848808199167252,1.261722452938557,3.4394475370645523,0.9930362116991645,0.993053046752786
CharacterTrajectories,6,0.0101604312658309,3.809284649789333,1.0915610548108816,3.391832059249282,0.995125348189415,0.9951381092929144
CharacterTrajectories,7,0.0102259237319231,3.791862990707159,1.0856490563601255,3.331510988995433,0.9923398328690808,0.9923505285628396
CharacterTrajectories,8,0.0103615708649158,3.789873968809843,1.114594750106335,3.3655019495636225,0.9944289693593314,0.9944268019230912
CharacterTrajectories,9,0.0104354191571474,3.818289930000901,1.0955627765506506,3.3732562977820635,0.993732590529248,0.993745664225646
CharacterTrajectories,10,0.0107341855764389,3.807062899693847,1.1929469294846058,3.413749670609832,0.9944289693593314,0.9944420430557296
CharacterTrajectories,11,0.0160946156829595,3.9341924656182528,1.0774225872009993,3.38343982771039,0.9930362116991645,0.9930494452442038
CharacterTrajectories,12,0.0107224527746438,3.830972693860531,1.079390823841095,3.405090570449829,0.9923398328690808,0.992374221339924
CharacterTrajectories,13,0.0107491314411163,3.885394988581538,1.0855747275054457,3.4704599920660257,0.995125348189415,0.9951228904894484
CharacterTrajectories,14,0.0106752850115299,3.86890272796154,1.120049148797989,3.405515857040882,0.993732590529248,0.9937450834280402
CharacterTrajectories,15,0.01070112362504,3.804580779746175,1.0816461779177189,3.378364242613316,0.995125348189415,0.9951231807531749
