Dataset,Seed,Parameter Generation Time,Train set transformation time,Training time,Inference time,Accuracy,Weighted F1
ArticularyWordRecognition,0,0.022671777755022,0.874651150777936,0.223890196532011,0.9799038730561732,0.9966666666666668,0.9966608695652174
ArticularyWordRecognition,1,0.023038413375616,0.8860709313303232,0.229583028703928,0.9864674229174852,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,2,0.0231096483767032,0.8806436602026224,0.223371447995305,0.9842340797185898,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,3,0.0229632332921028,0.8724315147846937,0.2347038947045803,1.0045589860528708,0.9966666666666668,0.9966608695652174
ArticularyWordRecognition,4,0.0232655331492424,0.8828399311751127,0.2218443267047405,0.9811311941593884,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,5,0.0231946278363466,0.891077134758234,0.2323580235242843,0.9942949302494526,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,6,0.0229361709207296,0.878684751689434,0.2224254067987203,0.9800127279013396,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,7,0.023283252492547,0.8777764700353146,0.2295282464474439,1.0044764801859856,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,8,0.0232706889510154,0.8676213081926107,0.2234029360115528,0.9746168162673712,0.9966666666666668,0.9966608695652174
ArticularyWordRecognition,9,0.0232142508029937,0.8818084597587585,0.2316295299679041,0.984202304854989,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,10,0.0230520609766244,0.8813028838485479,0.2235515844076872,0.9801448844373226,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,11,0.0233102049678564,0.8788918610662222,0.2296606227755546,0.9842865280807018,0.9933333333333332,0.9933217391304348
ArticularyWordRecognition,12,0.0231275502592325,0.8872744143009186,0.2249833270907402,1.022552164271474,0.9966666666666668,0.9966608695652174
ArticularyWordRecognition,13,0.0234644617885351,0.8907091468572617,0.2348916493356228,0.9929276891052724,0.9966666666666668,0.9966608695652174
ArticularyWordRecognition,14,0.0230560563504695,0.8813940342515707,0.2245850805193185,0.976272314786911,0.9966666666666668,0.9966608695652174
ArticularyWordRecognition,15,0.0232662409543991,0.8797754924744368,0.2368111405521631,0.995188320055604,1.0,1.0
ArticularyWordRecognition,16,0.0288470387458801,0.8931264225393534,0.2233236394822597,0.9932091291993856,0.99,0.9899942028985508
ArticularyWordRecognition,17,0.0227921139448881,0.8824916202574968,0.2294615507125854,0.9723055586218834,0.99,0.9899826086956522
